Frame,Camera,Status,PointIdx,X,Y,Radius,Metric
3567,0,Filtered_Small,0,460.764,189.354,34.192,0.2932
3567,0,Filtered_Large,1,386.826,250.405,47.652,0.1608
3567,1,Filtered_Small,0,301.347,236.616,39.186,0.1960
3567,1,Filtered_Large,1,541.966,287.388,54.065,0.1337
3567,2,Filtered_Small,0,705.545,186.832,34.486,0.2232
3567,2,Filtered_Large,1,502.545,234.636,47.567,0.1096
3567,3,Filtered_Small,0,257.548,213.090,36.776,0.1563
3567,3,Filtered_Large,1,370.360,280.407,49.917,0.0958
3568,0,Filtered_Small,0,467.716,202.463,34.929,0.1930
3568,0,Filtered_Large,1,431.180,255.973,47.888,0.1273
3568,1,Filtered_Small,0,308.607,248.481,39.292,0.2265
3568,1,Filtered_Large,1,557.046,285.791,54.957,0.1072
3568,2,Filtered_Small,0,707.113,200.492,34.774,0.2963
3568,2,Filtered_Large,1,526.747,243.210,47.920,0.1749
3568,3,Filtered_Small,0,267.507,227.797,37.515,0.1927
3568,3,Filtered_Large,1,415.683,278.827,49.349,0.0755
3569,0,Filtered_Small,0,457.468,215.201,35.625,0.1086
3569,0,Filtered_Large,1,463.277,255.202,48.800,0.1060
3569,1,Filtered_Small,0,320.976,260.856,38.979,0.2119
3569,1,Filtered_Large,1,578.590,277.247,53.317,0.1215
3569,2,Filtered_Small,0,690.897,210.324,34.826,0.2683
3569,2,Filtered_Large,1,538.447,243.929,47.902,0.1277
3569,3,Filtered_Small,0,269.475,239.100,37.234,0.2136
3569,3,Filtered_Large,1,450.763,274.496,51.136,0.1039
3570,0,Filtered_Small,0,441.621,221.460,34.929,0.2045
3570,0,Filtered_Large,1,494.058,258.084,48.249,0.1414
3570,1,Filtered_Small,0,337.439,268.962,38.592,0.2908
3570,1,Filtered_Large,1,587.864,276.138,53.567,0.1260
3570,2,Filtered_Small,0,670.047,216.314,35.204,0.2433
3570,2,Filtered_Large,1,555.945,248.813,48.824,0.1202
3570,3,Filtered_Small,0,270.514,248.091,37.088,0.2832
3570,3,Filtered_Large,1,480.322,275.361,50.799,0.1125
3571,0,Filtered_Small,0,483.980,210.155,34.845,0.2339
3571,0,Filtered_Large,1,564.841,274.792,47.816,0.1168
3571,1,Filtered_Small,0,345.155,250.428,38.547,0.2166
3571,1,Filtered_Large,1,582.345,287.457,53.582,0.1037
3571,2,Filtered_Small,0,696.278,206.691,35.115,0.3001
3571,2,Filtered_Large,1,611.194,272.194,47.731,0.1534
3571,3,Filtered_Small,0,306.530,232.655,37.421,0.2200
3571,3,Filtered_Large,1,529.404,289.353,50.642,0.1206
3572,0,Filtered_Small,0,529.779,221.015,34.833,0.2142
3572,0,Filtered_Large,1,590.608,277.475,48.780,0.1191
3572,1,Filtered_Small,0,351.959,257.673,38.769,0.2555
3572,1,Filtered_Large,1,599.165,283.523,53.588,0.0886
3572,2,Filtered_Small,0,726.755,222.453,34.890,0.2700
3572,2,Filtered_Large,1,620.644,275.020,47.878,0.1335
3572,3,Filtered_Small,0,346.044,241.609,37.640,0.2387
3572,3,Filtered_Large,1,558.171,287.575,50.999,0.1339
3573,0,Filtered_Small,0,581.019,222.477,34.903,0.2089
3573,0,Filtered_Large,1,584.996,286.449,48.783,0.1472
3573,1,Filtered_Small,0,380.520,249.622,38.932,0.2088
3573,1,Filtered_Large,1,631.592,291.282,54.607,0.1086
3573,2,Filtered_Small,0,747.920,226.931,35.157,0.2625
3573,2,Filtered_Large,1,594.663,283.322,47.718,0.1229
3573,3,Filtered_Small,0,403.846,237.745,37.289,0.1801
3573,3,Filtered_Large,1,579.266,295.531,51.264,0.1029
3574,0,Filtered_Small,0,580.177,222.830,34.799,0.2023
3574,0,Filtered_Large,1,587.965,287.142,49.180,0.1154
3574,1,Filtered_Small,0,398.314,249.790,37.757,0.2264
3574,1,Filtered_Large,1,651.686,292.172,53.249,0.1275
3574,2,Filtered_Small,0,736.184,228.096,35.012,0.2480
3574,2,Filtered_Large,1,585.422,286.942,48.015,0.1442
3574,3,Filtered_Small,0,415.529,237.979,37.528,0.2296
3574,3,Filtered_Large,1,592.726,298.926,51.546,0.0994
3575,0,Filtered_Small,0,611.825,244.690,34.972,0.2092
3575,0,Filtered_Large,1,657.734,277.419,48.717,0.1076
3575,1,Filtered_Small,0,392.506,270.270,38.473,0.2506
3575,1,Filtered_Large,1,645.319,272.401,52.225,0.1110
3575,2,Filtered_Small,0,762.976,251.673,35.411,0.2302
3575,2,Filtered_Large,1,642.872,280.219,48.948,0.1306
3575,3,Filtered_Small,0,434.251,258.178,37.076,0.2963
3575,3,Filtered_Large,1,639.872,281.660,50.364,0.1175
3576,0,Filtered_Small,0,625.525,244.102,35.069,0.1106
3576,0,Filtered_Large,1,602.728,279.013,48.425,0.1435
3576,1,Filtered_Small,0,404.631,265.221,38.418,0.2161
3576,1,Filtered_Large,1,660.502,279.175,52.780,0.0956
3576,2,Filtered_Small,0,765.752,251.822,35.280,0.2239
3576,2,Filtered_Large,1,590.014,274.747,48.496,0.1606
3576,3,Filtered_Small,0,453.042,256.916,37.046,0.2267
3576,3,Filtered_Large,1,609.572,285.828,50.599,0.0996
3577,0,Filtered_Small,0,601.725,234.144,35.329,0.1396
3577,0,Filtered_Large,1,567.678,275.449,48.363,0.1468
3577,1,Filtered_Small,0,382.069,260.123,38.568,0.2189
3577,1,Filtered_Large,1,635.630,283.423,53.373,0.0871
3577,2,Filtered_Small,0,762.030,240.594,35.425,0.2482
3577,2,Filtered_Large,1,581.419,273.399,47.735,0.1401
3577,3,Filtered_Small,0,418.812,247.739,36.994,0.1959
3577,3,Filtered_Large,1,566.353,288.733,50.886,0.1202
3578,0,Filtered_Small,0,567.036,231.775,36.230,0.1555
3578,0,Filtered_Large,1,518.826,256.740,47.212,0.1040
3578,1,Filtered_Small,0,341.935,266.158,39.314,0.2495
3578,1,Filtered_Large,1,590.041,273.723,53.764,0.1018
3578,2,Filtered_Small,0,760.307,235.524,35.500,0.2590
3578,2,Filtered_Large,1,570.899,251.084,49.632,0.1215
3578,3,Filtered_Small,0,365.855,249.713,38.139,0.1821
3578,3,Filtered_Large,1,500.711,272.972,50.823,0.0763
3579,0,Filtered_Small,0,501.312,205.047,35.219,0.1875
3579,0,Filtered_Large,1,512.136,258.696,47.277,0.1088
3579,1,Filtered_Small,0,297.165,248.015,38.532,0.2290
3579,1,Filtered_Large,1,554.251,277.305,53.525,0.1292
3579,2,Filtered_Small,0,738.404,205.891,35.372,0.2257
3579,2,Filtered_Large,1,590.957,250.327,48.171,0.1418
3579,3,Filtered_Small,0,287.481,226.878,36.972,0.2213
3579,3,Filtered_Large,1,470.459,273.387,50.728,0.1089
3580,0,Filtered_Small,0,466.357,170.413,34.658,0.2560
3580,0,Filtered_Large,1,544.221,261.106,47.820,0.1764
3580,1,Filtered_Small,0,272.486,217.146,38.782,0.2314
3580,1,Filtered_Large,1,500.597,284.079,54.650,0.1077
3580,2,Filtered_Small,0,726.683,167.923,35.142,0.2408
3580,2,Filtered_Large,1,645.309,259.157,47.775,0.1713
3580,3,Filtered_Small,0,242.759,192.208,36.825,0.1884
3580,3,Filtered_Large,1,460.007,278.841,50.577,0.1215
3581,0,Filtered_Small,0,474.973,169.412,34.508,0.2531
3581,0,Filtered_Large,1,571.652,255.304,47.104,0.1509
3581,1,Filtered_Small,0,255.909,216.460,38.025,0.2602
3581,1,Filtered_Large,1,480.887,276.628,53.108,0.1352
3581,2,Filtered_Small,0,743.098,168.273,35.028,0.2398
3581,2,Filtered_Large,1,680.031,253.507,47.946,0.1588
3581,3,Filtered_Small,0,240.158,192.710,37.255,0.1677
3581,3,Filtered_Large,1,464.339,270.036,51.252,0.0953
3582,0,Filtered_Small,0,489.574,173.221,34.715,0.2550
3582,0,Filtered_Large,1,572.443,250.221,47.581,0.1701
3582,1,Filtered_Small,0,250.261,219.392,38.675,0.2174
3582,1,Filtered_Large,1,482.084,269.276,52.870,0.1204
3582,2,Filtered_Small,0,758.570,173.664,35.146,0.2719
3582,2,Filtered_Large,1,679.889,250.224,48.473,0.1400
3582,3,Filtered_Small,0,246.638,194.703,37.511,0.2063
3582,3,Filtered_Large,1,467.647,263.105,50.959,0.1090
3583,0,Filtered_Small,0,518.091,177.613,34.304,0.1819
3583,0,Filtered_Large,1,528.085,248.912,48.132,0.1227
3583,1,Filtered_Small,0,251.410,222.472,38.360,0.2159
3583,1,Filtered_Large,1,504.285,269.863,54.555,0.1462
3583,2,Filtered_Small,0,779.052,181.483,35.266,0.2140
3583,2,Filtered_Large,1,631.961,243.020,47.952,0.1595
3583,3,Filtered_Small,0,268.620,198.928,37.116,0.2127
3583,3,Filtered_Large,1,447.790,263.584,50.912,0.0990
3584,0,Filtered_Small,0,572.236,192.594,34.893,0.2609
3584,0,Filtered_Large,1,486.285,245.266,47.609,0.1522
3584,1,Filtered_Small,0,279.564,228.589,39.095,0.2054
3584,1,Filtered_Large,1,513.362,270.309,54.887,0.0871
3584,2,Filtered_Small,0,801.025,198.936,34.944,0.1447
3584,2,Filtered_Large,1,592.549,236.808,48.811,0.1219
3584,3,Filtered_Small,0,325.684,206.878,36.043,0.1761
3584,3,Filtered_Large,1,426.858,265.857,48.371,0.0978
3585,0,Filtered_Small,0,628.596,203.430,34.555,0.2705
3585,0,Filtered_Large,1,470.393,245.602,47.154,0.1697
3585,1,Filtered_Small,0,323.301,230.551,38.857,0.2524
3585,1,Filtered_Large,1,509.459,272.335,54.777,0.1020
3585,2,Filtered_Small,0,817.729,213.205,35.365,0.1204
3585,2,Filtered_Large,1,589.498,236.678,49.643,0.1166
3585,3,Filtered_Small,0,398.682,215.832,38.513,0.0796
3585,3,Filtered_Large,1,410.411,268.969,50.827,0.0643
3586,0,Filtered_Small,0,662.191,190.879,34.802,0.2686
3586,0,Filtered_Large,1,491.514,255.416,48.654,0.1980
3586,1,Filtered_Small,0,343.936,211.370,38.885,0.2244
3586,1,Filtered_Large,1,509.756,278.744,52.651,0.1580
3586,2,Filtered_Small,0,829.761,204.224,35.736,0.1172
3586,2,Filtered_Large,1,604.458,247.314,49.330,0.1446
3586,3,Filtered_Small,0,437.411,198.132,36.979,0.1859
3586,3,Filtered_Large,1,424.064,275.119,50.272,0.0971
3587,0,Filtered_Small,0,651.431,199.361,35.002,0.2143
3587,0,Filtered_Large,1,520.019,246.086,47.755,0.1462
3587,1,Filtered_Small,0,303.598,225.601,38.960,0.2838
3587,1,Filtered_Large,1,511.348,266.804,53.257,0.1160
3587,2,Filtered_Small,0,847.678,212.108,34.935,0.1445
3587,2,Filtered_Large,1,621.522,240.227,49.023,0.1292
3587,3,Filtered_Small,0,402.427,207.114,36.465,0.0975
3587,3,Filtered_Large,1,445.161,263.314,50.926,0.0931
3588,0,Filtered_Small,0,583.060,193.070,34.773,0.2709
3588,0,Filtered_Large,1,505.923,240.069,47.711,0.1659
3588,1,Filtered_Small,0,278.451,228.744,39.108,0.1794
3588,1,Filtered_Large,1,515.697,263.586,53.922,0.1014
3588,2,Filtered_Small,0,810.899,200.712,35.014,0.1449
3588,2,Filtered_Large,1,607.926,233.993,49.814,0.1298
3588,3,Filtered_Small,0,333.344,207.485,35.638,0.2079
3588,3,Filtered_Large,1,439.316,258.775,51.914,0.1319
3589,0,Filtered_Small,0,552.214,180.316,34.920,0.1935
3589,0,Filtered_Large,1,491.987,243.363,48.605,0.1478
3589,1,Filtered_Small,0,279.795,219.171,39.787,0.2365
3589,1,Filtered_Large,1,518.553,269.618,53.510,0.1098
3589,2,Filtered_Small,0,788.663,185.281,34.995,0.2160
3589,2,Filtered_Large,1,594.081,236.806,47.202,0.1427
3589,3,Filtered_Small,0,310.491,196.643,37.163,0.1912
3589,3,Filtered_Large,1,432.559,264.663,50.223,0.0795
3590,0,Filtered_Small,0,586.795,144.527,34.636,0.1706
3590,0,Filtered_Large,1,589.050,278.690,47.614,0.1621
3590,1,Filtered_Small,0,309.737,171.252,38.638,0.1820
3590,1,Filtered_Large,1,533.425,295.322,53.739,0.1191
3590,2,Filtered_Small,0,795.403,151.813,35.111,0.2087
3590,2,Filtered_Large,1,659.917,280.223,48.027,0.1599
3590,3,Filtered_Small,0,358.574,157.283,37.357,0.1838
3590,3,Filtered_Large,1,512.454,293.197,51.248,0.1151
3591,0,Filtered_Small,0,614.239,163.237,34.843,0.1936
3591,0,Filtered_Large,1,602.088,269.667,47.649,0.1460
3591,1,Filtered_Small,0,283.316,189.875,38.450,0.2142
3591,1,Filtered_Large,1,519.623,284.161,53.596,0.1018
3591,2,Filtered_Small,0,831.870,172.422,35.283,0.1344
3591,2,Filtered_Large,1,674.957,272.943,48.193,0.1692
3591,3,Filtered_Small,0,360.578,173.108,37.365,0.1706
3591,3,Filtered_Large,1,514.876,280.280,50.586,0.1021
3592,0,Filtered_Small,0,602.555,184.222,33.899,0.2599
3592,0,Filtered_Large,1,521.749,249.578,47.969,0.1568
3592,1,Filtered_Small,0,279.854,216.052,38.999,0.1903
3592,1,Filtered_Large,1,513.287,273.062,53.571,0.0933
3592,2,Filtered_Small,0,824.538,194.132,35.162,0.1209
3592,2,Filtered_Large,1,621.256,244.003,47.622,0.1290
3592,3,Filtered_Small,0,348.422,196.306,36.658,0.1624
3592,3,Filtered_Large,1,449.185,268.598,50.760,0.1158
3593,0,Filtered_Small,0,536.011,183.507,35.076,0.2607
3593,0,Filtered_Large,1,465.832,244.516,48.312,0.1667
3593,1,Filtered_Small,0,285.579,221.961,39.674,0.1826
3593,1,Filtered_Large,1,525.010,272.226,54.015,0.1130
3593,2,Filtered_Small,0,771.050,187.435,35.150,0.2381
3593,2,Filtered_Large,1,571.346,234.766,47.846,0.1197
3593,3,Filtered_Small,0,302.712,200.092,36.208,0.2024
3593,3,Filtered_Large,1,418.619,267.908,48.127,0.0824
3594,0,Filtered_Small,0,531.503,192.830,34.684,0.1980
3594,0,Filtered_Large,1,481.939,255.017,47.897,0.1629
3594,1,Filtered_Small,0,314.702,230.516,39.368,0.2458
3594,1,Filtered_Large,1,559.452,280.617,55.451,0.1109
3594,2,Filtered_Small,0,751.477,194.939,35.333,0.2902
3594,2,Filtered_Large,1,562.478,246.750,47.603,0.1378
3594,3,Filtered_Small,0,320.016,211.565,37.491,0.1923
3594,3,Filtered_Large,1,450.268,276.681,51.110,0.1053
3595,0,Filtered_Small,0,581.523,207.098,34.915,0.1712
3595,0,Filtered_Large,1,551.668,266.303,47.660,0.1468
3595,1,Filtered_Small,0,329.052,236.221,37.777,0.2364
3595,1,Filtered_Large,1,580.565,281.258,54.187,0.1018
3595,2,Filtered_Small,0,778.212,213.111,35.626,0.2386
3595,2,Filtered_Large,1,603.353,263.623,48.691,0.1467
3595,3,Filtered_Small,0,367.653,222.542,37.389,0.1713
3595,3,Filtered_Large,1,517.478,281.007,50.694,0.1153
3596,0,Filtered_Small,0,572.914,203.463,34.576,0.1810
3596,0,Filtered_Large,1,620.540,274.596,47.523,0.1199
3596,1,Filtered_Small,0,319.891,236.087,38.262,0.2365
3596,1,Filtered_Large,1,566.355,282.167,53.267,0.1110
3596,2,Filtered_Small,0,779.069,208.516,35.145,0.2035
3596,2,Filtered_Large,1,663.086,276.003,48.776,0.1337
3596,3,Filtered_Small,0,355.523,219.119,37.135,0.2536
3596,3,Filtered_Large,1,558.021,282.919,50.318,0.1200
3597,0,Filtered_Small,0,549.090,211.254,34.911,0.2264
3597,0,Filtered_Large,1,677.480,264.729,48.073,0.1065
3597,1,Filtered_Small,0,316.184,247.291,38.581,0.2454
3597,1,Filtered_Large,1,530.926,269.140,51.987,0.0910
3597,2,Filtered_Small,0,762.565,212.354,35.104,0.1807
3597,2,Filtered_Large,1,728.163,270.991,47.902,0.1423
3597,3,Filtered_Small,0,334.589,228.232,36.986,0.1895
3597,3,Filtered_Large,1,573.074,271.641,53.108,0.1083
3598,0,Filtered_Small,0,619.124,203.232,34.263,0.2430
3598,0,Filtered_Large,1,722.314,261.425,47.703,0.1376
3598,1,Filtered_Small,0,280.368,236.723,38.868,0.2072
3598,1,Filtered_Large,1,512.730,262.835,50.339,0.0898
3598,2,Filtered_Small,0,837.120,214.130,35.323,0.1704
3598,2,Filtered_Large,1,774.082,274.906,48.440,0.1012
3598,3,Filtered_Small,0,363.452,217.009,37.022,0.2053
3598,3,Filtered_Large,1,593.768,265.137,50.249,0.0949
3599,0,Filtered_Small,0,687.536,191.544,34.241,0.2234
3599,0,Filtered_Large,1,720.954,276.119,48.090,0.1333
3599,1,Filtered_Small,0,282.441,216.944,38.508,0.2300
3599,1,Filtered_Large,1,528.115,276.552,53.754,0.1101
3599,2,Filtered_Small,0,889.024,208.832,35.140,0.2111
3599,2,Filtered_Large,1,761.397,286.461,49.038,0.1344
3599,3,Filtered_Small,0,414.913,200.182,36.958,0.2627
3599,3,Filtered_Large,1,605.677,277.016,50.713,0.1209
3600,0,Filtered_Small,0,730.112,215.823,35.597,0.1753
3600,0,Filtered_Large,1,711.234,270.726,47.261,0.1282
3600,1,Filtered_Small,0,304.901,233.294,38.069,0.2119
3600,1,Filtered_Large,1,556.823,268.642,53.165,0.0996
3600,2,Filtered_Small,0,906.175,234.720,35.221,0.3063
3600,2,Filtered_Large,1,735.074,279.638,48.200,0.1636
3600,3,Filtered_Small,0,462.184,219.439,36.550,0.2028
3600,3,Filtered_Large,1,619.074,271.823,50.782,0.1060
3601,0,Filtered_Small,0,687.246,217.663,34.708,0.1904
3601,0,Filtered_Large,1,693.634,279.106,48.037,0.1087
3601,1,Filtered_Small,0,342.573,238.011,39.065,0.2167
3601,1,Filtered_Large,1,594.357,274.716,52.665,0.1034
3601,2,Filtered_Small,0,851.711,234.428,34.959,0.2153
3601,2,Filtered_Large,1,698.088,286.054,48.730,0.1374
3601,3,Filtered_Small,0,455.692,225.466,37.124,0.2403
3601,3,Filtered_Large,1,632.757,279.516,50.418,0.1035
3602,0,Filtered_Small,0,664.669,211.423,35.020,0.2122
3602,0,Filtered_Large,1,648.897,282.676,47.556,0.1472
3602,1,Filtered_Small,0,341.065,231.696,38.046,0.2357
3602,1,Filtered_Large,1,590.854,285.158,53.524,0.1061
3602,2,Filtered_Small,0,834.166,222.876,35.236,0.1572
3602,2,Filtered_Large,1,668.587,287.268,49.104,0.1662
3602,3,Filtered_Small,0,437.721,219.588,37.079,0.2226
3602,3,Filtered_Large,1,596.984,287.162,50.728,0.1116
3603,0,Filtered_Small,0,651.878,203.303,35.129,0.2290
3603,0,Filtered_Large,1,717.006,278.761,49.131,0.1608
3603,1,Filtered_Small,0,325.402,226.629,38.500,0.2200
3603,1,Filtered_Large,1,562.765,275.827,53.529,0.0941
3603,2,Filtered_Small,0,836.049,214.706,35.172,0.2058
3603,2,Filtered_Large,1,736.815,289.820,48.663,0.1447
3603,3,Filtered_Small,0,418.455,212.257,36.751,0.2590
3603,3,Filtered_Large,1,631.362,281.830,50.806,0.1324
3604,0,Filtered_Small,0,682.560,206.995,35.406,0.2390
3604,0,Filtered_Large,1,877.707,244.122,48.371,0.1471
3604,1,Filtered_Small,0,345.299,225.271,38.171,0.1999
3604,1,Filtered_Large,1,480.556,229.095,52.119,0.0929
3604,2,Filtered_Small,0,844.643,220.519,36.278,0.1106
3604,2,Filtered_Large,1,908.682,272.815,46.948,0.1501
3604,3,Filtered_Small,0,455.124,212.057,37.287,0.2165
3604,3,Filtered_Large,1,691.469,233.333,48.912,0.1088
3605,0,Filtered_Small,0,745.775,233.920,34.855,0.2958
3605,0,Filtered_Large,1,958.218,203.198,48.059,0.1341
3605,1,Filtered_Small,0,352.676,246.327,39.089,0.2226
3605,1,Filtered_Large,1,451.806,179.275,51.121,0.1170
3605,2,Filtered_Small,0,888.282,251.001,35.809,0.2304
3605,2,Filtered_Large,1,987.356,236.106,49.322,0.1486
3605,3,Filtered_Small,0,504.771,235.472,37.488,0.2117
3605,3,Filtered_Large,1,726.104,185.569,51.167,0.0964
3607,0,Filtered_Small,0,705.452,250.976,34.927,0.2602
3607,0,Filtered_Large,1,919.915,242.936,49.167,0.1316
3607,1,Filtered_Small,0,454.342,259.406,38.138,0.1807
3607,1,Filtered_Large,1,554.213,216.232,54.552,0.1082
3607,2,Filtered_Small,0,793.970,262.310,34.823,0.2314
3607,2,Filtered_Large,1,893.585,270.846,47.109,0.1592
3607,3,Filtered_Small,0,547.055,254.937,37.675,0.2086
3607,3,Filtered_Large,1,771.890,226.523,50.774,0.0804
3608,0,Filtered_Small,0,651.929,275.753,35.547,0.2756
3608,0,Filtered_Large,1,866.371,249.599,48.395,0.1162
3608,1,Filtered_Small,0,513.446,286.462,38.497,0.2277
3608,1,Filtered_Large,1,605.458,222.173,50.981,0.1189
3608,2,Filtered_Small,0,717.084,282.197,35.222,0.2818
3608,2,Filtered_Large,1,824.387,271.726,49.150,0.0695
3608,3,Filtered_Small,0,546.787,283.925,37.851,0.1788
3608,3,Filtered_Large,1,766.483,237.941,51.778,0.0846
3610,0,Filtered_Small,0,525.632,272.531,35.501,0.2794
3610,0,Filtered_Large,1,733.388,285.302,48.282,0.1293
3610,1,Filtered_Small,0,581.514,288.411,38.399,0.2108
3610,1,Filtered_Large,1,696.960,266.453,52.579,0.1005
3610,2,Filtered_Small,0,580.667,265.540,36.557,0.1937
3610,2,Filtered_Large,1,664.952,290.985,49.166,0.1523
3610,3,Filtered_Small,0,499.526,288.385,37.408,0.2146
3610,3,Filtered_Large,1,732.607,282.417,50.797,0.0854
3611,0,Filtered_Small,0,473.444,258.451,34.967,0.3590
3611,0,Filtered_Large,1,661.813,297.239,48.487,0.1011
3611,1,Filtered_Small,0,586.801,277.969,38.459,0.2164
3611,1,Filtered_Large,1,737.980,283.211,51.790,0.1216
3611,2,Filtered_Small,0,538.908,245.778,34.500,0.1689
3611,2,Filtered_Large,1,585.560,299.703,47.161,0.1301
3611,3,Filtered_Small,0,464.404,277.956,37.420,0.2689
3611,3,Filtered_Large,1,707.836,300.166,50.597,0.1059
3613,0,Filtered_Small,0,420.098,244.236,35.832,0.2580
3613,0,Filtered_Large,1,543.960,298.919,48.522,0.1371
3613,1,Filtered_Small,0,576.888,269.846,39.536,0.2336
3613,1,Filtered_Large,1,793.376,291.477,50.533,0.1087
3613,2,Filtered_Small,0,507.745,228.123,35.536,0.1527
3613,2,Filtered_Large,1,468.715,285.496,48.492,0.1738
3613,3,Filtered_Small,0,415.255,266.733,36.681,0.2021
3613,3,Filtered_Large,1,657.119,310.047,51.908,0.1001
3614,0,Filtered_Small,0,379.857,242.885,34.687,0.2860
3614,0,Filtered_Large,1,505.726,294.898,48.430,0.1144
3614,1,Filtered_Small,0,594.614,270.896,38.652,0.2632
3614,1,Filtered_Large,1,812.133,288.690,51.288,0.1134
3614,2,Filtered_Small,0,468.056,223.250,35.450,0.1441
3614,2,Filtered_Large,1,428.088,276.850,48.281,0.1441
3614,3,Filtered_Small,0,399.481,268.062,37.115,0.1601
3614,3,Filtered_Large,1,641.447,307.666,51.319,0.1062
3615,0,Filtered_Small,0,349.361,238.693,34.898,0.2761
3615,0,Filtered_Large,1,475.445,290.863,47.875,0.1338
3615,1,Filtered_Small,0,617.856,267.878,39.302,0.2844
3615,1,Filtered_Large,1,834.232,286.312,52.864,0.1133
3615,2,Filtered_Small,0,432.129,216.021,35.026,0.1794
3615,2,Filtered_Large,1,390.579,269.627,48.545,0.1448
3615,3,Filtered_Small,0,392.793,266.733,37.813,0.1797
3615,3,Filtered_Large,1,633.600,306.775,52.126,0.1042
3616,0,Filtered_Small,0,338.339,233.192,34.886,0.2445
3616,0,Filtered_Large,1,478.394,295.859,48.426,0.1206
3616,1,Filtered_Small,0,669.021,256.881,39.029,0.3254
3616,1,Filtered_Large,1,870.570,289.345,52.985,0.1502
3616,2,Filtered_Small,0,392.271,210.168,36.037,0.1767
3616,2,Filtered_Large,1,368.150,276.816,48.478,0.1265
3616,3,Filtered_Small,0,420.062,260.647,38.037,0.2026
3616,3,Filtered_Large,1,660.112,311.359,52.430,0.1240
3617,0,Filtered_Small,0,364.389,249.250,34.911,0.2706
3617,0,Filtered_Large,1,532.771,299.143,48.115,0.1168
3617,1,Filtered_Small,0,757.754,263.282,38.933,0.2671
3617,1,Filtered_Large,1,932.180,282.291,53.858,0.1381
3617,2,Filtered_Small,0,356.430,222.549,34.545,0.1505
3617,2,Filtered_Large,1,369.074,286.199,48.478,0.1066
3617,3,Filtered_Small,0,500.843,272.835,37.847,0.2050
3617,3,Filtered_Large,1,745.579,308.806,52.393,0.1362
3620,0,Filtered_Small,0,816.585,290.150,36.011,0.3012
3620,0,Filtered_Large,1,1036.413,258.648,48.554,0.1178
3620,1,Filtered_Small,0,848.819,247.027,38.192,0.1957
3620,1,Filtered_Large,1,929.552,182.469,54.107,0.1209
3620,2,Filtered_Small,0,628.839,299.443,35.363,0.2827
3620,2,Filtered_Large,1,738.996,285.438,49.230,0.1343
3620,3,Filtered_Small,0,897.847,277.729,37.391,0.1999
3620,3,Filtered_Large,1,1117.269,225.717,52.339,0.0882
3621,0,Filtered_Small,0,963.603,270.714,36.190,0.2370
3621,0,Filtered_Large,1,1189.596,221.486,49.856,0.1238
3621,1,Filtered_Small,0,883.485,206.604,38.171,0.2158
3621,1,Filtered_Large,1,923.556,126.631,52.470,0.1594
3621,2,Filtered_Small,0,714.660,292.343,35.359,0.3086
3621,2,Filtered_Large,1,860.989,255.623,49.173,0.1010
3621,3,Filtered_Small,0,1029.503,245.846,38.110,0.2126
3621,3,Filtered_Large,1,1222.180,173.191,49.778,0.1045
3645,0,Filtered_Small,0,718.205,299.691,34.618,0.1020
3645,0,Filtered_Large,1,704.437,269.767,49.672,0.1415
3645,1,Filtered_Small,0,849.446,266.223,38.732,0.1936
3645,1,Filtered_Large,1,599.175,264.716,54.510,0.1260
3645,2,Filtered_Small,0,556.487,299.302,34.905,0.2627
3645,2,Filtered_Large,1,706.708,276.415,47.739,0.0999
3645,3,Filtered_Small,0,825.950,293.843,37.693,0.2067
3645,3,Filtered_Large,1,637.770,270.746,50.281,0.0718
3646,0,Filtered_Small,0,794.481,302.688,35.255,0.2220
3646,0,Filtered_Large,1,717.840,236.111,47.557,0.1045
3646,1,Filtered_Small,0,729.017,276.326,38.742,0.2229
3646,1,Filtered_Large,1,490.651,240.073,53.431,0.0985
3646,2,Filtered_Small,0,687.542,314.174,35.450,0.2006
3646,2,Filtered_Large,1,778.587,245.879,46.011,0.0740
3646,3,Filtered_Small,0,798.921,294.847,37.092,0.1937
3646,3,Filtered_Large,1,579.019,238.073,51.686,0.0798
3647,0,Filtered_Small,0,834.562,268.780,35.146,0.3226
3647,0,Filtered_Large,1,759.596,236.071,49.052,0.1430
3647,1,Filtered_Small,0,663.079,241.951,38.719,0.2149
3647,1,Filtered_Large,1,421.623,241.353,53.278,0.1080
3647,2,Filtered_Small,0,759.694,284.236,35.772,0.1939
3647,2,Filtered_Large,1,853.726,252.654,49.225,0.0788
3647,3,Filtered_Small,0,781.408,257.297,37.525,0.1947
3647,3,Filtered_Large,1,560.193,234.313,50.172,0.0873
3649,0,Filtered_Small,0,731.132,281.132,34.703,0.2070
3649,0,Filtered_Large,1,838.383,237.071,49.318,0.0928
3649,1,Filtered_Small,0,701.544,262.947,38.234,0.1913
3649,1,Filtered_Large,1,477.221,227.754,52.952,0.0997
3649,2,Filtered_Small,0,660.883,289.101,35.533,0.2395
3649,2,Filtered_Large,1,881.085,261.847,49.764,0.0766
3649,3,Filtered_Small,0,735.665,281.066,36.232,0.2101
3649,3,Filtered_Large,1,658.509,230.935,49.646,0.1283
3650,0,Filtered_Small,0,641.241,292.727,35.420,0.2344
3650,0,Filtered_Large,1,840.788,239.294,46.536,0.0662
3650,1,Filtered_Small,0,640.333,294.286,38.602,0.2125
3650,1,Filtered_Large,1,518.049,228.116,54.231,0.0877
